NodeId,DateTime,AvgResponseTime
19,2015-02-15 07:58:42.070,32
19,2015-02-15 07:59:27.033,32
19,2015-02-15 08:00:12.050,31
19,2015-02-15 08:00:57.067,48
19,2015-02-15 08:01:42.037,31
19,2015-02-15 08:02:27.037,31
19,2015-02-15 08:03:12.037,31
19,2015-02-15 08:03:57.047,33
19,2015-02-15 08:04:42.047,31
19,2015-02-15 08:05:27.057,31
19,2015-02-15 08:06:12.073,45
19,2015-02-15 08:06:57.057,31
19,2015-02-15 08:07:42.057,32
19,2015-02-15 08:08:27.213,34
19,2015-02-15 08:09:12.220,31
19,2015-02-15 08:09:57.220,32
19,2015-02-15 08:10:42.220,31
19,2015-02-15 08:11:27.220,32
19,2015-02-15 08:12:12.220,31
19,2015-02-15 08:12:57.237,31
19,2015-02-15 08:13:42.327,31
19,2015-02-15 08:14:27.253,31
19,2015-02-15 08:15:12.253,31
19,2015-02-15 08:15:57.237,31
19,2015-02-15 08:16:42.253,32
19,2015-02-15 08:17:27.237,32
19,2015-02-15 08:18:12.237,31
19,2015-02-15 08:18:57.247,31
19,2015-02-15 08:19:42.247,31
19,2015-02-15 08:20:27.267,31
19,2015-02-15 08:21:12.250,32
19,2015-02-15 08:21:57.250,32
19,2015-02-15 08:22:42.267,44
19,2015-02-15 08:23:31.890,31
19,2015-02-15 08:24:12.263,31
19,2015-02-15 08:24:57.273,31
19,2015-02-15 08:25:42.297,32
19,2015-02-15 08:26:27.283,31
19,2015-02-15 08:27:12.297,32
19,2015-02-15 08:27:57.297,31
19,2015-02-15 08:28:42.370,31
19,2015-02-15 08:29:27.317,31
19,2015-02-15 08:30:12.327,31
19,2015-02-15 08:30:57.340,31
19,2015-02-15 08:31:42.357,33
19,2015-02-15 08:32:27.340,31
19,2015-02-15 08:33:12.327,31
19,2015-02-15 08:33:57.333,31
19,2015-02-15 08:34:42.333,32
19,2015-02-15 08:35:27.333,33
19,2015-02-15 08:36:12.350,31
19,2015-02-15 08:36:57.333,31
19,2015-02-15 08:37:42.350,31
19,2015-02-15 08:38:27.333,31
19,2015-02-15 08:39:12.350,31
19,2015-02-15 08:39:57.380,33
19,2015-02-15 08:40:42.380,31
19,2015-02-15 08:41:27.393,32
19,2015-02-15 08:42:12.393,32
19,2015-02-15 08:42:57.380,31
19,2015-02-15 08:43:42.407,31
19,2015-02-15 08:44:27.397,33
19,2015-02-15 08:45:12.430,31
19,2015-02-15 08:45:57.410,32
19,2015-02-15 08:46:42.410,31
19,2015-02-15 08:47:27.440,43
19,2015-02-15 08:48:12.423,31
19,2015-02-15 08:48:57.423,32
19,2015-02-15 08:49:42.423,31
19,2015-02-15 08:50:27.453,31
19,2015-02-15 08:51:12.453,31
19,2015-02-15 08:51:57.437,31
19,2015-02-15 08:52:42.437,31
19,2015-02-15 08:53:27.453,31
19,2015-02-15 08:54:12.477,31
19,2015-02-15 08:54:57.463,35
19,2015-02-15 08:55:42.477,31
19,2015-02-15 08:56:27.463,31
19,2015-02-15 08:57:12.477,31
19,2015-02-15 08:57:57.463,31
19,2015-02-15 08:58:42.517,31
19,2015-02-15 08:59:27.503,31
19,2015-02-15 09:00:12.510,35
19,2015-02-15 09:00:57.520,46
19,2015-02-15 09:01:42.537,31
19,2015-02-15 09:02:27.503,31
19,2015-02-15 09:03:12.503,31
19,2015-02-15 09:03:57.507,31
19,2015-02-15 09:04:42.507,31
19,2015-02-15 09:05:27.520,32
19,2015-02-15 09:06:12.550,31
19,2015-02-15 09:06:57.533,32
19,2015-02-15 09:07:42.550,44
19,2015-02-15 09:08:27.533,31
