NodeId,InterfaceId,DateTime,InAveragebps,OutAveragebps,InTotalBytes,OutTotalBytes
19,451809,2015-02-15 11:01:42.137,2.41154E+09,7.971901E+08,1.648999E+11,5.451147E+10
19,451809,2015-02-15 11:10:35.170,2.500532E+09,7.676338E+08,1.666086E+11,5.114687E+10
19,451809,2015-02-15 11:19:35.153,2.47678E+09,7.793701E+08,1.671775E+11,5.260586E+10
19,451809,2015-02-15 11:28:35.210,2.498316E+09,7.773271E+08,1.68654E+11,5.247508E+10
19,451809,2015-02-15 11:37:35.210,2.553547E+09,8.131341E+08,1.723644E+11,5.488655E+10
19,451809,2015-02-15 11:46:35.203,2.472158E+09,8.187297E+08,1.66868E+11,5.526335E+10
19,451809,2015-02-15 11:55:35.213,2.517283E+09,8.35538E+08,1.699205E+11,5.640013E+10
19,451809,2015-02-15 12:04:35.257,2.496863E+09,8.053438E+08,1.685516E+11,5.436503E+10
19,451809,2015-02-15 12:13:35.243,2.488419E+09,8.039792E+08,1.679643E+11,5.426731E+10
19,451809,2015-02-15 12:22:35.233,2.538617E+09,7.80523E+08,1.713532E+11,5.268425E+10
19,451809,2015-02-15 12:31:35.310,2.519162E+09,8.204013E+08,1.700674E+11,5.53849E+10
19,451809,2015-02-15 12:40:35.267,2.491315E+09,8.253859E+08,1.681506E+11,5.57092E+10
19,451809,2015-02-15 12:49:35.270,2.478966E+09,8.287306E+08,1.673308E+11,5.593951E+10
19,451809,2015-02-15 12:58:35.247,2.513595E+09,8.277111E+08,1.6966E+11,5.586797E+10
19,451809,2015-02-15 13:07:35.273,2.519334E+09,8.321021E+08,1.70064E+11,5.616983E+10
19,451809,2015-02-15 13:16:35.273,2.534212E+09,8.593504E+08,1.710596E+11,5.800625E+10
19,451809,2015-02-15 13:25:35.280,2.523164E+09,8.143633E+08,1.703157E+11,5.497021E+10
19,451809,2015-02-15 13:34:35.297,2.533748E+09,7.797262E+08,1.710332E+11,5.263313E+10
19,451809,2015-02-15 13:43:35.470,2.525567E+09,8.010899E+08,1.705303E+11,5.409087E+10
19,451809,2015-02-15 13:52:35.520,2.524785E+09,8.008367E+08,1.704384E+11,5.406136E+10
19,451809,2015-02-15 14:01:35.537,2.511577E+09,8.398095E+08,1.695363E+11,5.668878E+10
19,451809,2015-02-15 14:10:35.560,2.479101E+09,8.370407E+08,1.673471E+11,5.65029E+10
19,451809,2015-02-15 14:19:35.533,2.469614E+09,8.267175E+08,1.666908E+11,5.58007E+10
19,451809,2015-02-15 14:28:35.507,2.498388E+09,8.320735E+08,1.686327E+11,5.616211E+10
19,451809,2015-02-15 14:37:35.560,2.516922E+09,7.962577E+08,1.699086E+11,5.375259E+10
19,451809,2015-02-15 14:46:35.583,2.523851E+09,8.237508E+08,1.703671E+11,5.560552E+10
19,451809,2015-02-15 14:55:42.587,2.481147E+09,8.165309E+08,1.696495E+11,5.583064E+10
19,451809,2015-02-15 15:04:35.580,2.563956E+09,8.480707E+08,1.70822E+11,5.650219E+10
19,451809,2015-02-15 15:13:35.587,2.499045E+09,8.025136E+08,1.68688E+11,5.417045E+10
19,451809,2015-02-15 15:22:35.577,2.525335E+09,8.13074E+08,1.704567E+11,5.48814E+10
19,451809,2015-02-15 15:31:43.307,2.542362E+09,7.832196E+08,1.740655E+11,5.362396E+10
19,451809,2015-02-15 15:40:35.603,2.54755E+09,8.375644E+08,1.695066E+11,5.572911E+10
19,451809,2015-02-15 15:49:35.627,2.543257E+09,8.624394E+08,1.716773E+11,5.821718E+10
19,451809,2015-02-15 15:58:38.770,2.511395E+09,8.277309E+08,1.705063E+11,5.619719E+10
19,451809,2015-02-15 16:07:35.683,2.508666E+09,8.40384E+08,1.683673E+11,5.640174E+10
19,451809,2015-02-15 16:16:35.683,2.495545E+09,8.27374E+08,1.684487E+11,5.584753E+10
19,451809,2015-02-15 16:25:35.677,2.540531E+09,8.39476E+08,1.714836E+11,5.666391E+10
19,451809,2015-02-15 16:34:35.663,2.525844E+09,8.077678E+08,1.704902E+11,5.452294E+10
19,451809,2015-02-15 16:43:35.670,2.485584E+09,8.157286E+08,1.677793E+11,5.506247E+10
19,451809,2015-02-15 16:52:35.687,2.491889E+09,8.498772E+08,1.682079E+11,5.736858E+10
19,451809,2015-02-15 17:01:35.707,2.509757E+09,8.190296E+08,1.69415E+11,5.528659E+10
19,451809,2015-02-15 17:10:35.693,2.515856E+09,8.536793E+08,1.69816E+11,5.762189E+10
19,451809,2015-02-15 17:19:35.693,2.53222E+09,8.494883E+08,1.709251E+11,5.734056E+10
19,451809,2015-02-15 17:28:35.730,2.505509E+09,8.207643E+08,1.691326E+11,5.540509E+10
19,451809,2015-02-15 17:37:35.720,2.528717E+09,8.241827E+08,1.706859E+11,5.563152E+10
19,451809,2015-02-15 17:46:35.740,2.528865E+09,8.366575E+08,1.707045E+11,5.647642E+10
19,451809,2015-02-15 17:55:35.740,2.555758E+09,8.883454E+08,1.72514E+11,5.996342E+10
19,451809,2015-02-15 18:04:35.717,2.556362E+09,8.898751E+08,1.725469E+11,6.006396E+10
19,451809,2015-02-15 18:13:36.400,2.559648E+09,9.106673E+08,1.729947E+11,6.154774E+10
19,451809,2015-02-15 18:22:35.733,2.494489E+09,8.907562E+08,1.6817E+11,6.005177E+10
19,451809,2015-02-15 18:31:35.737,2.539069E+09,8.960759E+08,1.713878E+11,6.048534E+10
19,451809,2015-02-15 18:40:35.743,2.50649E+09,8.842982E+08,1.691902E+11,5.969088E+10
19,451809,2015-02-15 18:49:35.737,2.511547E+09,9.098363E+08,1.695282E+11,6.14135E+10
19,451809,2015-02-15 18:58:35.860,2.517072E+09,8.543265E+08,1.699411E+11,5.768018E+10
19,451809,2015-02-15 19:07:35.857,2.50554E+09,8.278056E+08,1.691224E+11,5.587637E+10
