NodeId,InterfaceId,DateTime,InAveragebps,OutAveragebps,InTotalBytes,OutTotalBytes
3619,174043,2015-02-15 05:10:06.097,2518067,50996.93,1.888857E+07,382539
3619,174043,2015-02-15 05:11:06.097,1465.067,2935.6,10988,22017
3619,174043,2015-02-15 05:12:06.097,1561.867,2531.6,11714,18987
3619,174043,2015-02-15 05:13:06.113,1453.621,2467.224,10905,18509
3619,174043,2015-02-15 05:14:06.097,5180562,95959.26,3.88441E+07,719507
3619,174043,2015-02-15 05:15:06.110,5742199,122237.6,4.307418E+07,916946
3619,174043,2015-02-15 05:16:06.110,2775079,55222.67,2.081309E+07,414170
3619,174043,2015-02-15 05:17:06.110,1405.333,2528.133,10540,18961
3619,174043,2015-02-15 05:18:06.110,1540,2260.133,11550,16951
3619,174043,2015-02-15 05:19:06.110,1496.667,2472.533,11225,18544
3619,174043,2015-02-15 05:20:06.130,5601256,105782.4,4.202514E+07,793665
3619,174043,2015-02-15 05:21:06.120,5728683,124255.9,4.295672E+07,931737
3619,174043,2015-02-15 05:22:06.137,2374994,43922.96,1.781709E+07,329508
3619,174043,2015-02-15 05:23:06.137,1535.333,2475.733,11515,18568
3619,174043,2015-02-15 05:24:06.120,1602.551,2593.209,12016,19444
3619,174043,2015-02-15 05:25:06.120,2749.556,8629.729,20622,64724
3619,174043,2015-02-15 05:26:06.130,5601619,100875.7,4.201761E+07,756666
3619,174043,2015-02-15 05:27:06.160,5715934,120957.9,4.289183E+07,907657
3619,174043,2015-02-15 05:28:06.130,2376034,44400.59,1.781097E+07,332831
3619,174043,2015-02-15 05:29:06.487,1521.553,2413.411,11480,18209
3619,174043,2015-02-15 05:30:06.470,2922.323,8690.015,21911,65156
3619,174043,2015-02-15 05:31:06.477,1564.73,2833.231,11737,21252
3619,174043,2015-02-15 05:32:06.523,5034651,95269.97,3.778938E+07,715083
3619,174043,2015-02-15 05:33:06.477,5977107,121116.5,4.479328E+07,907664
3619,174043,2015-02-15 05:34:06.477,2685573,51146,2.01418E+07,383595
3619,174043,2015-02-15 05:35:06.487,2703.515,8557.155,20279,64187
3619,174043,2015-02-15 05:36:06.497,1474.293,2314.423,11059,17361
3619,174043,2015-02-15 05:37:06.497,1433.067,2299.333,10748,17245
3619,174043,2015-02-15 05:38:06.497,5602087,104517.7,4.201565E+07,783883
3619,174043,2015-02-15 05:39:06.497,5579205,114850.9,4.184404E+07,861382
3619,174043,2015-02-15 05:40:06.503,2515403,54555.71,1.886797E+07,409221
3619,174043,2015-02-15 05:41:06.503,1469.467,2427.2,11021,18204
3619,174043,2015-02-15 05:42:06.503,1506.4,2315.2,11298,17364
3619,174043,2015-02-15 05:43:06.503,1282.8,2011.333,9621,15085
3619,174043,2015-02-15 05:44:06.503,4940115,92693.73,3.705086E+07,695203
3619,174043,2015-02-15 05:45:06.510,4940115,125192.9,3.705086E+07,939038
3619,174043,2015-02-15 05:45:29.400,7713593,150848.5,2.207112E+07,431627
3619,174043,2015-02-15 05:46:06.510,1182.666,2056.192,5486,9538
3619,174043,2015-02-15 05:47:06.523,1367.111,2452.961,10256,18402
3619,174043,2015-02-15 05:48:06.510,1360.888,2315.136,10204,17359
